Date,Open,High,Low,Close,Volume
12-Jul-07,273.20,273.93,270.38,272.94,3443154
11-Jul-07,272.08,273.52,270.28,272.51,3311848
10-Jul-07,272.17,273.77,271.10,271.94,3856200
9-Jul-07,271.77,274.64,270.40,271.55,3731529
6-Jul-07,270.90,272.21,269.63,269.97,2747044
5-Jul-07,268.05,272.47,266.34,271.09,4943783
3-Jul-07,265.80,267.47,264.01,267.44,1871795
2-Jul-07,263.01,266.19,262.36,265.46,3496531
29-Jun-07,263.27,263.96,259.99,261.61,3881004
28-Jun-07,262.70,265.01,262.16,262.77,4174304
27-Jun-07,262.76,264.26,260.04,263.41,6126644
26-Jun-07,266.63,266.87,263.38,265.40,5690466
25-Jun-07,264.75,267.76,261.95,263.97,7926891
22-Jun-07,258.47,262.76,258.31,262.75,7287906
21-Jun-07,255.75,257.90,253.39,257.31,4410593
20-Jun-07,258.74,259.63,254.78,255.24,4340703
19-Jun-07,257.26,258.88,256.03,257.41,4384299
18-Jun-07,253.34,258.26,252.37,257.86,4844965
15-Jun-07,254.35,254.75,250.87,253.20,6174369
14-Jun-07,252.94,253.19,251.10,251.67,4624604
13-Jun-07,253.80,254.52,249.59,252.87,7042609
12-Jun-07,254.61,256.09,251.84,252.64,6423044
11-Jun-07,257.27,259.38,255.25,255.93,4654821
8-Jun-07,258.36,260.08,254.98,258.00,6360840
7-Jun-07,260.13,263.51,256.51,257.79,10641285
6-Jun-07,258.63,260.65,257.89,259.38,7899928
5-Jun-07,255.13,259.76,253.56,259.68,10459611
4-Jun-07,249.20,255.51,249.04,253.79,7103954
1-Jun-07,250.75,252.76,249.21,250.45,4806053
31-May-07,250.53,254.64,248.78,249.20,8927564
30-May-07,242.49,249.67,241.74,249.55,7299636
29-May-07,242.74,246.15,242.24,243.80,5221872
25-May-07,240.09,242.72,238.87,242.00,5348571
24-May-07,237.81,239.84,235.99,237.40,4200474
23-May-07,240.65,241.95,237.11,237.22,5086490
22-May-07,236.74,239.74,236.74,238.17,3840233
21-May-07,235.00,239.84,233.59,235.54,6168614
18-May-07,236.25,236.59,235.11,235.40,3696999
17-May-07,236.47,237.85,235.64,235.72,4667201
16-May-07,231.23,236.81,229.74,236.54,6563239
15-May-07,231.21,231.50,228.93,229.23,4119544
14-May-07,232.97,233.99,230.23,231.12,3873493
11-May-07,231.15,233.73,230.73,233.60,2940516
10-May-07,233.75,234.98,230.74,230.97,3691513
9-May-07,233.31,236.10,232.17,234.86,3892236
8-May-07,233.30,234.32,232.60,233.64,2908622
7-May-07,236.31,236.65,233.47,233.87,3022311
4-May-07,235.30,237.66,233.17,235.80,3951718
3-May-07,233.34,237.27,232.88,236.85,3596694
2-May-07,234.56,235.78,233.10,233.12,3080494
1-May-07,236.33,236.64,232.32,234.73,3658854
30-Apr-07,239.81,240.92,235.93,235.93,3645852
27-Apr-07,240.28,241.44,239.40,239.74,2927221
26-Apr-07,239.29,242.47,238.79,240.83,4132037
25-Apr-07,240.24,240.93,238.29,239.23,3972723
24-Apr-07,239.54,240.23,238.01,239.00,3699323
23-Apr-07,240.29,242.74,239.37,239.78,5679371
20-Apr-07,245.51,246.50,241.25,241.48,12223144
19-Apr-07,237.49,241.22,235.03,236.06,11225221
18-Apr-07,235.87,240.19,235.00,238.24,5672972
17-Apr-07,237.14,238.43,236.04,236.64,3216071
16-Apr-07,234.46,238.73,234.31,237.37,5080883
13-Apr-07,234.46,234.62,231.91,233.38,2799340
12-Apr-07,232.23,234.23,231.35,233.93,2711803
11-Apr-07,233.26,234.93,231.54,232.50,3824385
10-Apr-07,233.78,235.63,232.81,233.48,2979518
9-Apr-07,236.73,236.74,233.03,234.34,3063964
5-Apr-07,235.89,236.28,235.04,235.99,2716305
4-Apr-07,236.31,236.74,235.02,235.75,3779646
3-Apr-07,232.26,237.36,232.23,236.54,6518088
2-Apr-07,229.11,229.49,226.29,229.49,3448632
30-Mar-07,231.28,231.93,228.30,229.31,3380552
29-Mar-07,232.51,233.23,227.73,230.69,3989119
28-Mar-07,231.17,232.95,230.31,231.17,4641156
27-Mar-07,232.01,232.85,230.40,232.04,3742166
26-Mar-07,230.51,232.73,228.04,232.73,4711009
23-Mar-07,230.96,231.93,228.77,231.15,4114854
22-Mar-07,228.03,231.32,226.49,231.25,5727728
21-Mar-07,222.87,228.51,222.83,228.50,5801900
20-Mar-07,223.12,224.02,222.02,222.86,3422340
19-Mar-07,221.85,224.47,220.54,223.84,5200733
16-Mar-07,223.05,223.57,220.16,220.65,5669244
15-Mar-07,224.15,225.14,222.19,223.32,3947143
14-Mar-07,221.84,224.55,219.72,224.22,8021553
13-Mar-07,225.28,226.19,221.64,221.74,6378634
12-Mar-07,226.51,227.85,225.78,227.60,3467969
9-Mar-07,229.23,229.43,225.28,226.71,4977644
8-Mar-07,229.84,232.98,227.28,227.59,5363496
7-Mar-07,231.58,231.80,227.37,228.05,6534977
6-Mar-07,223.96,229.73,223.91,229.00,7537169
5-Mar-07,218.73,222.97,218.72,220.69,6359581
2-Mar-07,222.78,224.57,219.56,219.56,6585824
1-Mar-07,221.56,226.44,220.22,224.34,8689893
28-Feb-07,225.43,227.06,221.74,224.95,8046584
27-Feb-07,227.73,230.13,223.81,224.61,9338828
26-Feb-07,236.65,237.86,232.11,232.70,3990296
23-Feb-07,238.11,238.71,234.13,235.55,3885580
22-Feb-07,239.58,242.36,237.43,238.16,5747347
21-Feb-07,235.15,239.58,234.10,238.17,5643426
20-Feb-07,234.47,236.61,232.59,236.29,4069032
16-Feb-07,231.63,235.31,231.26,235.20,6179453
15-Feb-07,233.23,233.30,230.59,230.97,4049689
14-Feb-07,230.23,234.80,229.84,233.20,5700073
13-Feb-07,229.81,231.62,228.86,229.78,4147588
12-Feb-07,230.57,231.43,227.74,229.37,5754929
9-Feb-07,236.06,236.58,230.98,231.18,4859692
8-Feb-07,234.26,237.11,232.81,235.75,4077666
7-Feb-07,237.15,237.41,234.62,235.24,4121831
6-Feb-07,234.28,236.89,233.86,235.98,5326388
5-Feb-07,238.99,239.24,233.33,233.81,7210422
2-Feb-07,241.55,242.74,239.14,240.99,6312533
1-Feb-07,253.25,253.26,241.01,241.12,15669297
31-Jan-07,248.49,252.75,248.00,251.00,12402800
30-Jan-07,247.25,249.25,245.86,247.41,4185385
29-Jan-07,249.25,249.62,245.50,246.48,4778995
26-Jan-07,245.71,249.20,243.76,248.17,5497075
25-Jan-07,250.75,252.50,243.07,244.29,6444810
24-Jan-07,242.46,250.02,241.89,249.78,6074077
23-Jan-07,240.64,242.62,238.88,239.76,4686879
22-Jan-07,246.50,246.57,239.49,240.66,5407309
19-Jan-07,244.23,245.63,243.61,245.12,4979438
18-Jan-07,247.51,248.49,243.96,244.16,5932894
17-Jan-07,251.95,254.14,247.44,248.89,6708439
16-Jan-07,254.03,256.76,251.90,252.39,7579201
12-Jan-07,251.25,252.75,250.25,252.75,4475211
11-Jan-07,248.85,251.13,248.34,250.11,7227025
10-Jan-07,242.46,247.02,241.26,244.97,5978283
9-Jan-07,242.97,244.37,240.84,242.99,5383043
8-Jan-07,244.09,245.18,241.34,242.03,4756244
5-Jan-07,241.49,243.99,239.29,243.84,6874670
4-Jan-07,234.73,242.22,234.41,241.87,7916458
3-Jan-07,233.23,238.57,230.79,234.03,7722839
29-Dec-06,231.28,232.47,230.16,230.47,2559612
28-Dec-06,233.79,234.52,231.36,231.51,3140196
27-Dec-06,230.23,234.27,229.78,234.25,4232499
26-Dec-06,228.49,229.96,227.52,228.99,2075834
22-Dec-06,228.98,229.55,226.59,228.02,3989025
21-Dec-06,232.32,232.86,226.40,228.33,6964912
20-Dec-06,235.23,235.99,231.40,231.68,4382715
19-Dec-06,231.09,234.89,229.48,234.55,6590738
18-Dec-06,241.49,241.61,230.59,231.63,8019415
15-Dec-06,241.56,242.30,240.16,240.39,5249098
14-Dec-06,240.37,242.12,238.87,241.30,4759376
13-Dec-06,242.59,242.99,238.75,239.73,4664176
12-Dec-06,242.17,243.42,240.38,241.13,4213915
11-Dec-06,242.70,244.69,242.14,242.21,3265994
8-Dec-06,241.21,244.54,240.24,242.30,3976769
7-Dec-06,245.36,246.15,241.45,241.56,4664925
6-Dec-06,243.72,246.45,242.50,244.60,4452242
5-Dec-06,243.94,244.96,242.69,243.74,4104051
4-Dec-06,241.74,243.96,239.91,242.67,4908948
1-Dec-06,243.23,244.44,239.49,240.64,5632131
30-Nov-06,242.34,245.45,241.02,242.65,5578592
29-Nov-06,247.37,247.62,241.37,242.57,6316158
28-Nov-06,240.81,245.17,238.75,244.99,7805521
27-Nov-06,250.94,251.14,242.62,242.62,7328930
24-Nov-06,252.50,254.00,252.30,252.80,1734759
22-Nov-06,255.74,256.76,253.14,254.26,4502581
21-Nov-06,248.52,255.25,248.16,255.08,8437379
20-Nov-06,249.45,249.45,246.57,247.77,5125836
17-Nov-06,246.87,250.08,246.75,249.64,5523304
16-Nov-06,247.75,249.09,246.53,248.20,5095517
15-Nov-06,246.96,250.17,246.21,246.21,8375966
14-Nov-06,240.59,245.22,240.49,244.89,7227386
13-Nov-06,237.69,240.83,237.31,240.76,4346003
10-Nov-06,237.13,237.60,235.38,237.01,2798140
9-Nov-06,238.49,239.98,236.17,236.55,4881874
8-Nov-06,235.41,241.11,234.53,237.74,7967989
7-Nov-06,238.72,239.75,236.12,236.52,4899975
6-Nov-06,237.12,240.07,236.40,238.71,4994005
3-Nov-06,236.35,237.11,232.76,236.13,4909128
2-Nov-06,233.98,237.10,233.42,235.19,5237726
1-Nov-06,239.62,239.80,232.86,233.98,5432936
31-Oct-06,239.27,241.32,237.16,238.43,6290913
30-Oct-06,237.65,240.47,235.24,238.52,6564929
27-Oct-06,242.19,242.86,236.48,237.84,6605323
26-Oct-06,244.08,246.23,242.34,242.79,7041034
25-Oct-06,238.98,244.49,237.79,243.54,9193703
24-Oct-06,238.38,239.17,235.94,236.89,8691915
23-Oct-06,231.37,242.56,230.42,240.63,15113954
20-Oct-06,229.72,230.28,227.02,230.06,11651830
19-Oct-06,210.33,227.68,209.99,213.24,11819967
18-Oct-06,211.71,212.59,208.96,209.86,6018380
17-Oct-06,210.36,212.09,208.56,210.53,5225527
16-Oct-06,214.06,214.81,210.88,211.09,4319941
13-Oct-06,214.09,214.96,212.99,213.86,3622924
12-Oct-06,214.49,215.05,212.21,213.93,4848073
11-Oct-06,212.72,215.17,212.09,213.46,5636120
10-Oct-06,216.00,219.14,211.41,213.54,9791240
9-Oct-06,212.61,216.19,211.92,214.71,7606719
6-Oct-06,205.32,211.17,205.08,210.46,7339021
5-Oct-06,207.56,209.33,205.64,206.11,5791267
4-Oct-06,202.69,208.09,201.73,208.06,6665603
3-Oct-06,200.85,203.43,199.29,202.22,5467091
2-Oct-06,201.15,203.20,200.60,200.92,3652860
29-Sep-06,202.76,203.01,200.91,201.15,3314271
28-Sep-06,202.24,203.69,200.47,201.99,5112270
27-Sep-06,203.35,205.82,201.39,201.66,5977574
26-Sep-06,202.95,204.04,201.09,203.64,5294954
25-Sep-06,202.99,204.93,201.45,202.19,5741665
22-Sep-06,202.69,203.93,200.88,202.09,4649781
21-Sep-06,200.35,204.43,200.13,203.63,10696761
20-Sep-06,203.75,203.90,197.51,198.70,9154036
19-Sep-06,207.94,207.95,196.57,202.11,14296993
18-Sep-06,205.20,209.55,204.94,207.55,7112081
15-Sep-06,203.94,205.23,203.57,205.14,7841361
14-Sep-06,202.35,203.34,201.17,202.19,5367264
13-Sep-06,197.77,203.58,197.75,203.49,9770012
12-Sep-06,192.69,196.56,192.63,196.15,5467584
11-Sep-06,189.32,192.54,189.07,192.24,4529209
8-Sep-06,188.55,190.59,188.55,189.11,3083687
7-Sep-06,189.88,191.07,188.89,189.43,3842020
6-Sep-06,191.24,191.79,190.02,190.26,3727247
5-Sep-06,190.12,192.89,188.91,192.37,4075696
1-Sep-06,190.69,190.83,188.78,189.49,2674099
31-Aug-06,190.94,191.27,189.29,189.45,2967829
30-Aug-06,189.79,192.52,189.44,190.57,4043381
29-Aug-06,190.58,191.35,188.79,189.66,4465569
28-Aug-06,187.99,190.67,187.69,190.67,4165511
25-Aug-06,186.73,187.85,186.44,186.82,2467697
24-Aug-06,187.41,188.39,186.32,187.05,3484226
23-Aug-06,189.01,189.32,186.52,186.90,3644331
22-Aug-06,189.06,189.82,187.61,189.33,4164286
21-Aug-06,189.24,189.69,187.80,188.84,4120021
18-Aug-06,193.35,193.74,190.57,191.87,4952934
17-Aug-06,193.39,195.19,192.15,193.09,5080326
16-Aug-06,191.93,194.42,191.25,194.05,5853626
15-Aug-06,187.24,191.03,186.49,190.68,6699844
14-Aug-06,185.94,187.75,184.52,184.90,4968614
11-Aug-06,187.39,187.83,184.18,184.43,3768869
10-Aug-06,187.13,189.02,186.42,187.29,4264885
9-Aug-06,192.08,192.53,188.37,188.66,4311433
8-Aug-06,191.60,192.44,189.73,190.69,5744843
7-Aug-06,185.94,190.05,185.76,189.16,3999670
4-Aug-06,189.97,190.53,186.06,187.11,5095481
3-Aug-06,182.67,189.14,181.86,187.88,6329923
2-Aug-06,187.99,188.77,182.78,183.80,7098826
1-Aug-06,192.75,193.08,187.94,187.94,5466822
31-Jul-06,194.19,194.78,191.85,193.49,4598575
28-Jul-06,191.19,194.97,191.06,194.25,4084395
27-Jul-06,193.88,193.94,189.16,191.39,5641105
26-Jul-06,194.29,196.15,191.69,192.94,5532668
25-Jul-06,192.70,195.85,192.09,194.87,5761388
24-Jul-06,196.61,197.14,190.80,195.65,8087709
21-Jul-06,193.26,196.07,189.03,195.25,11767919
20-Jul-06,202.34,202.42,193.02,193.75,12631703
19-Jul-06,197.70,200.77,197.53,199.70,8523151
18-Jul-06,205.08,205.49,199.07,201.73,8631609
17-Jul-06,202.52,205.70,202.06,204.15,5813229
14-Jul-06,205.37,205.95,199.50,201.95,7552072
13-Jul-06,207.21,209.38,203.62,204.62,6924475
12-Jul-06,211.26,211.58,208.57,208.83,4906618
11-Jul-06,209.46,212.74,206.72,212.49,5972817
10-Jul-06,211.93,212.83,208.40,209.31,4438867
7-Jul-06,213.24,214.16,208.15,210.44,6042310
6-Jul-06,211.90,212.90,211.20,211.81,3687577
5-Jul-06,210.97,211.61,208.03,210.94,4986307
3-Jul-06,210.23,212.10,209.93,211.81,2156782
30-Jun-06,208.01,209.87,206.37,209.87,6298846
29-Jun-06,204.20,209.31,203.11,209.11,6662215
28-Jun-06,202.21,203.44,200.77,203.26,3712699
27-Jun-06,203.06,204.20,200.71,201.36,4107079
26-Jun-06,203.58,204.35,201.83,202.31,3551178
23-Jun-06,201.58,205.08,200.57,202.63,5314766
22-Jun-06,200.99,203.20,194.19,200.17,6008179
21-Jun-06,195.73,202.20,195.07,201.27,8745047
20-Jun-06,194.21,196.13,193.45,193.78,4045219
19-Jun-06,195.62,197.60,193.68,194.26,7634692
16-Jun-06,194.74,195.66,194.19,195.55,5306979
15-Jun-06,193.50,196.32,191.69,195.70,6788401
14-Jun-06,195.11,195.75,189.45,192.39,7773360
13-Jun-06,190.64,193.69,189.25,193.46,7662124
12-Jun-06,194.36,195.44,190.69,190.96,5021083
9-Jun-06,196.29,197.91,192.87,193.48,6159365
8-Jun-06,194.07,197.33,189.48,196.85,10360552
7-Jun-06,196.82,197.63,193.44,193.45,8912579
6-Jun-06,188.48,195.20,188.34,195.19,10263036
5-Jun-06,188.28,190.92,187.26,187.41,5559992
2-Jun-06,192.92,193.73,188.91,189.91,6386442
1-Jun-06,186.96,191.69,185.99,191.50,6280223
31-May-06,187.09,189.31,183.57,186.10,7982732
30-May-06,189.33,190.69,185.91,186.16,4315930
26-May-06,192.47,193.13,190.21,190.87,3667717
25-May-06,189.73,191.69,186.34,191.69,8198046
24-May-06,188.86,191.91,185.99,190.82,9556510
23-May-06,187.29,192.13,186.97,187.98,8985421
22-May-06,184.11,186.70,182.81,185.66,8605568
19-May-06,186.83,187.44,180.47,185.20,11399560
18-May-06,189.58,191.10,185.54,185.68,5835892
17-May-06,185.49,190.11,185.30,187.44,10664908
16-May-06,188.18,188.62,185.13,185.84,5317198
15-May-06,188.15,190.27,184.31,188.29,8594484
12-May-06,191.96,192.63,186.96,187.25,10156524
11-May-06,201.91,202.56,192.68,193.69,8898884
10-May-06,204.36,206.06,201.13,201.69,6211308
9-May-06,198.04,204.70,197.07,204.60,9143664
8-May-06,197.75,198.76,195.22,197.59,5129461
5-May-06,199.00,200.54,196.09,197.35,6069528
4-May-06,197.71,199.63,196.30,197.57,4653255
3-May-06,198.37,200.95,195.64,197.28,8075850
2-May-06,200.74,201.45,194.39,197.60,13108333
1-May-06,209.44,209.93,199.47,199.65,10367637
28-Apr-06,209.52,213.08,208.36,209.18,7425666
27-Apr-06,211.67,213.67,209.90,210.23,8359256
26-Apr-06,214.08,215.24,211.98,213.20,7282287
25-Apr-06,220.03,220.74,213.21,213.79,9569567
24-Apr-06,219.92,222.57,218.48,220.47,8840100
21-Apr-06,224.67,225.59,218.30,218.77,22559250
20-Apr-06,205.71,208.21,204.30,207.71,12458412
19-Apr-06,206.49,207.03,203.57,205.46,6786151
18-Apr-06,204.17,205.12,200.95,202.32,8154780
17-Apr-06,201.93,206.46,200.62,203.61,8261422
13-Apr-06,204.52,205.08,200.45,201.28,6554861
12-Apr-06,204.70,205.87,202.80,204.68,6021169
11-Apr-06,208.42,209.76,203.31,205.03,11112419
10-Apr-06,203.74,208.79,202.83,208.40,9325308
7-Apr-06,206.41,206.63,202.21,203.28,7027980
6-Apr-06,203.45,207.15,202.92,205.80,8599983
5-Apr-06,204.31,207.49,201.61,204.20,13454976
4-Apr-06,195.14,202.65,194.26,202.37,15725137
3-Apr-06,194.96,196.43,194.16,195.04,8129930
31-Mar-06,194.56,196.13,192.21,195.19,36514857
30-Mar-06,194.79,196.95,192.00,194.41,14723626
29-Mar-06,190.16,199.70,189.94,197.69,19345086
28-Mar-06,186.04,189.12,185.77,188.79,8952532
27-Mar-06,183.73,186.04,182.68,185.03,7026402
24-Mar-06,184.49,185.23,181.44,183.08,15182162
23-Mar-06,171.35,173.05,170.27,171.12,7784834
22-Mar-06,170.04,172.22,168.92,170.28,7600389
21-Mar-06,175.18,176.01,169.71,170.13,9858099
20-Mar-06,171.34,175.22,170.94,174.27,10415814
17-Mar-06,169.57,171.06,167.63,170.06,8558663
16-Mar-06,174.48,174.55,169.12,169.55,10021478
15-Mar-06,175.56,176.33,170.44,172.42,12772794
14-Mar-06,168.74,176.36,166.48,175.76,18462895
13-Mar-06,170.64,173.22,167.89,168.70,13647636
10-Mar-06,171.92,172.42,165.94,168.92,19335603
9-Mar-06,177.87,179.44,170.92,171.67,13930023
8-Mar-06,177.14,180.20,175.45,177.12,11789648
7-Mar-06,182.69,184.41,179.25,182.41,10458838
6-Mar-06,190.65,191.89,183.75,184.23,8944987
3-Mar-06,192.34,193.81,188.07,189.28,11965401
2-Mar-06,182.32,190.74,181.28,188.41,18340198
1-Mar-06,184.46,184.91,180.83,182.58,12065342
28-Feb-06,196.80,198.97,169.42,181.49,39446833
27-Feb-06,190.83,196.05,190.33,195.38,10218579
24-Feb-06,188.84,190.23,186.93,188.89,6486245
23-Feb-06,182.99,190.81,182.88,189.22,12555816
22-Feb-06,183.76,184.66,182.11,182.93,6480739
21-Feb-06,183.40,186.96,182.74,183.48,8690747
17-Feb-06,185.11,186.26,181.99,184.56,14320187
16-Feb-06,173.01,183.68,172.42,183.41,21346655
15-Feb-06,170.81,173.17,169.08,171.36,12950205
14-Feb-06,172.84,176.02,171.37,171.83,14658822
13-Feb-06,173.49,175.48,171.12,173.02,19724806
10-Feb-06,181.16,182.43,176.75,181.49,15223458
9-Feb-06,185.79,187.39,178.23,179.56,11913420
8-Feb-06,184.42,185.53,177.51,184.72,20818364
7-Feb-06,191.69,192.04,181.85,184.14,16640139
6-Feb-06,192.85,195.14,189.97,192.74,8948485
3-Feb-06,197.01,197.15,186.47,190.97,18286547
2-Feb-06,202.11,203.45,198.19,198.22,11810931
1-Feb-06,194.71,201.20,193.95,201.09,27132792
31-Jan-06,215.50,220.02,212.20,216.55,22449604
30-Jan-06,214.83,216.86,212.71,213.62,8596167
27-Jan-06,217.72,219.33,214.70,216.96,8459747
26-Jan-06,219.99,220.22,211.99,217.35,12931382
25-Jan-06,225.86,227.34,214.82,216.72,18746567
24-Jan-06,218.23,222.70,217.46,221.74,15468453
23-Jan-06,203.89,214.41,203.07,213.96,22768073
20-Jan-06,219.57,220.24,197.57,199.93,41182889
19-Jan-06,225.81,226.97,216.72,218.44,14539830
18-Jan-06,223.87,228.91,221.85,222.68,20511176
17-Jan-06,231.76,235.18,231.50,233.79,8335300
13-Jan-06,232.39,233.68,231.04,233.36,7660220
12-Jan-06,237.10,237.73,230.98,232.05,10125212
11-Jan-06,235.87,237.79,234.82,236.05,9008664
10-Jan-06,232.44,235.36,231.25,235.11,9104719
9-Jan-06,233.44,236.94,230.70,233.68,12795837
6-Jan-06,228.66,235.49,226.85,233.06,17759521
5-Jan-06,223.22,226.00,220.97,225.85,10815661
4-Jan-06,222.17,224.70,220.09,222.84,15292353
3-Jan-06,211.47,218.05,209.32,217.83,13137450
30-Dec-05,208.84,209.31,207.08,207.64,7587928
29-Dec-05,214.20,214.58,209.79,210.29,6949966
28-Dec-05,212.38,214.10,210.84,213.56,7119624
27-Dec-05,216.15,216.15,211.59,212.53,6705231
23-Dec-05,216.29,216.47,214.60,215.68,4595093
22-Dec-05,216.10,216.65,213.18,216.24,7550670
21-Dec-05,216.99,218.65,210.57,213.38,11221892
20-Dec-05,214.14,216.32,212.55,215.08,10084650
19-Dec-05,216.32,223.33,210.27,212.51,21942641
16-Dec-05,212.88,216.47,211.59,215.29,16330482
15-Dec-05,209.76,211.78,208.46,211.48,6045839
14-Dec-05,208.73,210.07,207.95,209.69,6630334
13-Dec-05,206.46,209.21,206.03,208.95,8163779
12-Dec-05,207.52,207.81,205.18,206.51,6950693
9-Dec-05,207.71,208.10,204.48,204.80,7666076
8-Dec-05,202.85,205.53,201.52,205.53,8910050
7-Dec-05,203.28,203.55,199.70,202.31,11665835
6-Dec-05,204.55,208.41,201.05,202.47,15125295
5-Dec-05,208.71,208.96,202.34,203.13,10294635
2-Dec-05,208.68,209.97,207.14,209.06,7543423
1-Dec-05,204.80,207.93,204.35,207.25,9744804
30-Nov-05,202.33,204.43,197.98,202.66,15596530
29-Nov-05,212.44,213.41,201.27,201.97,21495925
28-Nov-05,215.12,215.84,211.43,211.95,11008320
25-Nov-05,213.10,214.59,212.86,214.52,4840017
23-Nov-05,208.73,212.57,208.10,211.64,10084913
22-Nov-05,204.53,208.86,203.32,208.44,9600241
21-Nov-05,199.78,205.19,196.94,204.88,10335092
18-Nov-05,201.95,202.45,200.12,200.31,7025691
17-Nov-05,201.10,202.11,199.96,201.93,9219270
16-Nov-05,198.30,199.62,197.25,199.27,8719016
15-Nov-05,197.39,198.70,195.67,196.60,8627392
14-Nov-05,196.26,199.31,195.96,198.68,7807857
11-Nov-05,197.76,198.65,194.62,195.40,7063895
10-Nov-05,189.37,195.87,188.90,195.75,9128653
9-Nov-05,193.53,194.34,189.20,189.76,10473628
8-Nov-05,197.32,197.99,194.48,195.14,7897478
7-Nov-05,197.75,198.93,196.27,197.71,9591457
4-Nov-05,195.18,196.09,192.92,195.41,8824846
3-Nov-05,191.40,193.48,190.88,193.17,7448384
2-Nov-05,191.04,192.69,188.77,190.03,10687615
1-Nov-05,186.12,192.14,184.69,189.88,16370713
31-Oct-05,180.30,187.56,179.93,186.26,14349800
28-Oct-05,177.81,179.65,177.69,179.26,5988235
27-Oct-05,178.48,178.72,176.02,176.71,5152474
26-Oct-05,173.31,178.18,173.27,177.90,9237425
25-Oct-05,173.06,173.87,171.60,173.63,6902192
24-Oct-05,171.86,174.82,171.27,174.50,9462011
21-Oct-05,173.07,173.39,166.67,170.12,22897490
20-Oct-05,155.15,155.72,150.76,151.75,14281852
19-Oct-05,152.15,155.09,152.13,154.50,7014755
18-Oct-05,152.63,154.13,151.52,151.79,7083351
17-Oct-05,148.90,152.75,147.43,152.65,7570244
14-Oct-05,150.10,150.27,146.42,148.22,8520588
13-Oct-05,151.15,151.15,145.49,148.87,10567915
12-Oct-05,152.75,153.75,149.65,150.64,9308530
11-Oct-05,155.46,156.48,152.58,153.20,8555741
10-Oct-05,156.81,157.57,154.73,155.48,5573750
7-Oct-05,157.55,158.49,155.43,156.65,6770813
6-Oct-05,157.23,157.40,155.20,156.53,8031100
5-Oct-05,156.50,157.61,154.15,155.51,8330347
4-Oct-05,160.13,160.80,155.53,155.66,9145274
3-Oct-05,156.97,160.22,156.55,159.50,9164380
30-Sep-05,157.27,158.91,156.30,158.39,9171299
29-Sep-05,153.49,155.52,153.19,154.96,5616217
28-Sep-05,157.27,157.71,152.95,153.15,8001283
27-Sep-05,157.63,159.36,156.85,157.13,6876755
26-Sep-05,159.91,160.64,156.44,157.30,9896294
23-Sep-05,156.66,158.76,156.45,157.84,8486213
22-Sep-05,155.91,159.77,155.24,155.84,13010352
21-Sep-05,154.36,157.04,153.13,156.11,10127489
20-Sep-05,153.23,155.81,152.77,154.11,9405622
19-Sep-05,150.65,153.15,150.51,152.05,5763979
16-Sep-05,152.16,152.40,150.08,150.25,7582013
15-Sep-05,149.91,153.53,149.10,151.46,15472402
14-Sep-05,154.52,156.80,150.30,151.65,11286140
13-Sep-05,154.65,157.92,153.24,156.00,10307401
12-Sep-05,151.03,155.87,150.65,155.02,10392015
9-Sep-05,148.79,149.70,148.43,149.69,4468241
8-Sep-05,147.56,149.79,146.83,147.84,6614790
7-Sep-05,143.09,147.90,142.78,147.58,7501491
6-Sep-05,144.64,144.84,143.54,143.70,4214975
2-Sep-05,143.40,145.14,143.36,144.37,3435233
1-Sep-05,143.10,143.89,142.64,143.27,2742784
31-Aug-05,144.26,144.39,142.32,143.14,5036499
30-Aug-05,143.84,144.90,143.08,143.78,4792410
29-Aug-05,141.26,144.70,141.26,144.37,5907365
26-Aug-05,141.88,142.65,141.47,141.93,3756000
25-Aug-05,141.42,142.14,140.12,141.44,4377971
24-Aug-05,138.92,142.52,138.36,141.43,8596213
23-Aug-05,138.22,140.01,137.20,139.93,5846664
22-Aug-05,140.76,140.88,136.81,137.14,6881151
19-Aug-05,140.64,140.87,139.95,140.14,5612914
18-Aug-05,138.09,140.39,137.64,140.13,11945084
17-Aug-05,142.90,143.43,142.14,142.69,3894753
16-Aug-05,142.58,144.04,141.81,142.97,7114089
15-Aug-05,145.04,146.53,142.03,142.14,8177102
12-Aug-05,141.82,145.24,140.96,145.00,6594985
11-Aug-05,143.09,143.43,140.45,142.17,7517646
10-Aug-05,145.80,146.31,142.58,142.98,7003074
9-Aug-05,146.13,146.49,144.40,145.93,5783987
8-Aug-05,146.95,147.97,145.39,145.77,4488996
5-Aug-05,148.90,149.40,145.80,146.32,5954926
4-Aug-05,147.92,149.65,147.77,149.01,5318709
3-Aug-05,149.15,150.01,147.95,148.80,5939351
2-Aug-05,145.95,149.91,145.71,149.74,7301442
1-Aug-05,144.20,146.40,144.19,145.95,5668989
29-Jul-05,146.22,146.57,143.64,144.02,8374949
28-Jul-05,148.85,148.85,146.79,146.90,5930844
27-Jul-05,149.02,149.26,146.35,148.61,7369857
26-Jul-05,147.65,149.15,146.19,148.19,9839432
25-Jul-05,151.35,151.80,147.63,148.07,9660843
22-Jul-05,153.34,154.78,148.31,151.35,23448413
21-Jul-05,157.18,159.06,155.76,157.13,21291787
20-Jul-05,152.94,156.46,151.05,156.16,14365156
19-Jul-05,151.20,155.33,151.05,155.10,12774227
18-Jul-05,150.15,151.10,149.02,149.92,6226588
15-Jul-05,150.77,151.85,150.04,150.75,8459090
14-Jul-05,152.82,153.53,150.19,150.60,10696485
